Slur,Represents,Origin,
Vegemite,Australian Aboriginals,Aboriginal skin colour resembles popular Australian sandwich spread
Velcro-head,Blacks,Characteristics of the hair.
Verbes,Romanians,Transylvanian Saxon slur for Romanians
Viceroy,Japanese,"From Star Wars Episode One, trade federation people have similiar characteristics of Japanese buisness men."
Victor Charlie,Vietnamese,"From the Vietnam War. US Military radio code breakdown for ""Vietcong"""
Viet Cong,Vietnamese,Self Explanatory
Vike,Scandinavians,"Vike is short for ""viking"". The Vikings were the warrior class of the ancient Scandinavians"
Viking,Norwegians,Self explanatory
Vinegar,Mixed Races,Black/Vietnamese. (Vi-nigger)
Vink,Vietnamese,Adaptation of Chinese 'chink' for Vietnamese
Vinny Del,Blacks,Vinny del Negro was a basketball player
Vlade,Serbs,Vlade Divac from the Lakers and Kings
Vlah,Serbs,Stayed behind for 500 years. Vlah's are now extinct but the saying still stuck with the Serbs who replaced them.
Vodka Nigger,Russians,They like to drink Vodka
Vodkalky,Russians,Vodka + alcoholics. Plural: Vodkalkies.
Volkswagen,Germans,Self explanatory.
Voodoo,Blacks,Stereotypical thought of blacks using voodoo.
Voons,Hatians,"Hatians in New Orleans, practice alot of voodoo. Voodoo + Coon"
W.O.G.,Hispanics,Those who worked on the suez canal project would wear a uniform which had Working On Government (project) on it. Typically used to describe people who arent white.
Wab,Hispanics,Short for Wet-Back. See: Wet-Back.
Wadie,Mexicans,The Rio Grande is so shallow now that illegals just have to wade across.
Wadjyla,Whites,"Mainly used by the ""Nyoongar"" Aboriginal people of south-west Australia. Pronounced ""wad-jah-lah."""
Waffle,Belgians,Belgian waffles.
Wagon-Burner,Native Americans,They burnt wagons
Wahoo,Native Americans,"War Cry, there was also a famous Native American wrestler named Wahoo McDaniel in the 80's."
Wailer,Jamaicans,Comes from Bob Marley and the Wailers
Waki,Pakistanis,Pakistanis who try to act white
Waki Paki,Pakistanis,Wacky Pakistanis.
Walking Carpet,Armenians,Most Armenians are hairy
Wallione,Italians,"In addressing a fellow Italian, but condescending when used by non-Italians"
WAM,Whites,White American Male
Wandering Jew,Jews,"The jews wandered the desert for 40 years after crossing the red sea to get out of egypt, before reaching the holy-land."
Wang Chung,Asians,"Represents a typical Asian name. Also a British new wave band in the 80's famous for their song ""Everybody Have Fun Tonight"" with the lyric ""Everybody Wang Chung tonight!"""
Wanian,Lithuanians,"Typically refers to Lithuanians who have recently moved to North America, or sometimes Lithuanians still living in the old country. Not usually used to refer to exiles (see ""Lugan"")."
Wanker,British,Implies that the addresser is accusing the addressee of self-gratification.
Wankster,Whites,A white person acting as a gangster.
WAP,Whites,"Means ""White American Princess"". Arrogant female whites who flaunt their money around and demand the finest things in life."
Wapanese,Whites,Used to describe a white person who is obssesed with japanese culture. This would include manga/hentai/and anime.
War Whoop,Native Americans,Refers to the traditional Native American war cry.
Washisho,Whites,Pronounced Wa-She-Shoo; is a typical reservation slur for Native Americans to use when talking about white people in a derogatory manner.
Wasian,Whites,"Combination of ""wigger"" and ""Asian"". Refers to White people who are infatuated with Asian culture and society. Usually in reference to males."
Wasp,Whites,"Stands for ""White Anglo-Saxon Protestant."" Refers to ""Pure whites."""
Water Buffalo,Blacks,Originally meant for noisy people but gained notoriety when a Jewish University of Pennsylvania student used it to describe members of a black sorority who held a loud party while he was trying to study. It turned into a hate crime case.
Watermelon,Blacks,"For their fondness for watermelon. Used in the movie ""48 Hours""."
Watermelon,Guatemalans,Words sound alike.
Waverunner,Asians,Reference to the 2004 tsunami.
Wayans,Blacks,"The whole ""Wayans"" family was on In Living Color"
Weaner,Whites,Short for White Beaner (like wigger). Refers to a white guy that acts like a beaner.
Webe,Blacks,"Pronounced ""we be"", this refers to the inability of most blacks to conjugate the ""be"" verb, thus resulting in ""we be"" instead of ""we are"" when making references to themselves."
Weegie,Norwegians,A shortening of Norwegian
Weegie,Scottish,"A derogatory term used by Edinburgh people for Glasgow people. Comes from Glaswegians. The collective noun for people from Glasgow, Scotland."
Wegro,Whites,Same as wigger.
Wej,Jews,Jew spelled backwards.
Welfare Monkey,Blacks,See Welfare Mother.
Welfare Mother,Blacks,"Common stereotype representing that large, black, single-parent families are disproportionately represented on welfare rolls."
Welsher,Welsh,"Supposedly dates from the 19th Century when the English government decided that all Welsh children should speak English in school. Any child caught speaking Welsh had a board placed around his/her neck and could only get rid of it by ""telling on"" another child using Welsh. At the end of the day, the child stuck with the board got caned."
Wet Dog,Whites,"When white people sweat/get wet, they smell like wet dogs."
Wetback,Mexicans,"Comes from ""Operation Wetback"", a military operation devised in 1954 to stop the onslaught of illegal aliens entering the United States, primarily from Mexico. The operation was soon abandoned in part because of outcry of Mexican-Americans who were angered by the racial profiling. More info"
WetBlack,Mixed Races,Mexican/Black mix
Wetvac,Mexicans,A play on wetback. Many Mexicans who have illegaly entered the country take cleaning jobs.
Wexican,Mixed Races,White/Mexican mix.
Whack,Whites,Combination of white and black. Whites who act black.
Whacky Iraqi,Iraqis,"When the U.S. drops the bomb, they go nuts"
Whale Turd,Blacks,Derived from the joke - Q. What do you call a black in the ocean? A. A whale turd.
Wheat Thin,Whites,Represents skinny white women with a tan.
Whipping Post,Blacks,Black people were whipped while they were slaves.
Whiskey Tango,Whites,White trash in the military
White Chocolate,Whites,Whites who try to act like Blacks.
White Devil,Whites,"This was and still is used by Black Muslims, who believe whites are spawns of the devil. Malcolm X used this slur."
White Eye,Whites,Term used by Indians in the late 1800's to describe white settlers.
White Nigger,Irish,"Blacks called Irish Americans this during the 1800's in retaliation to being called ""Nagurs"""
White Out,Whites,Used by non-whites describing places uncomfortably too white
White Wall,Blacks,White wall tires have a thin line of white. Used for blacks who pretend to be white.
White-wash,Mixed Races,"To be White-washed is to lose all culture after coming to the United States; also ""bleached."""
Whitebread,Whites,Self-explanatory
Whiteflagger,French,Comes from the French surrendering (whiteflagging) many wars
Whitetrash,Whites,Lower class whites. Self-explanatory.
Whitey,Whites,Self-explanatory.
Whopper,Italians,Basically the idea of a WOP but in a more easily said slur
Whose My Daddy?,Blacks,Common question among black children.
Wic,Whites,White Irish Catholic'
Widescreen,Asians,They see only widscreen vision because their eyes are typically wider than taller.
Wigger,Whites,"Affluent suburban white kids who dress, talk and act like they were brought up in the ghetto."
Wiggerette,Whites,Same as Wigger only for women.
Wiggie/Wigg,Non-Whites,"Non-Whites who date only Whites or have a strong preference for whites. Stands for ""white guy groupie"" or ""white girl groupie"""
Wigglet,Whites,Young whites that think they are black.
Wikki Wikki,Blacks,"DJ turntable scratching noise, often heard in rap music."
Windchimes,Blacks,A common practice of southerners was to hang blacks. When the wind blew and swung them back and forth against each other southerners would refer to them as windchimes.
Windian,Whites,White people who try to act like they're Indian
Windmill Winder,Dutch,They got lots of windmills
Wink,Whites,White person trying to be like or associates with Chinese.
Winkle,Whites,Robert Van Winkle (aka Vanilla Ice)
Winky,Asians,Eyes reference
Wog,Asians,"Abbreviation of either ""White-"", ""Westernised-"" or ""Worthy-Oriental Gentleman."" Originally intended as a term denoting respect. In common use, however, it became a term of abuse/denigration."
Wog,Greeks,"Originated from the cheap labour sent to Australia to work on Government project in return for citizenship back around the 1940-1960's. Workers Of the Goverenment was printed on the back of their coveralls. Made popular by the movie ""The Wog Boy"""
Wog,Indians,"British Imperialists commonly referred to Indians as a ""WOG"" since they were commonly used as security, it stood for ""Warden on Guard""."
Wog,Blacks,"British, short for Golliwogg, a stuffed doll that mimicked Blacks. Recently was dropped (ref) as the logo used on jars of Robertson's jams and marmalades."
Woggle,Asians,Variation of Wog
Won Ton,Whites,A white person who wants to be asian
Won Ton Parmesan,Mixed Races,Asian/Italian mix
Wonder Bread,Whites,Wonder Bread is white.
Wonder Bread Wop,Italians,"Used by Italians to describe Italians who are more assimilated into ""North American"" culture."
Wood,Whites,Short for Peckerwood.
Woodies,Dutch,They're known to wear wooden shoes
Wookie,Blacks,In reference to the big brown Chewbacca the Wookie
Wool Head,Blacks,Self-explanatory.
Woolie Jumpers,New Zealanders,Implies that New Zealanders enjoy 'jumping' sheep.
Woolyback,Welsh,NW England origins. Lots of sheep in Wales.
WOP,Italians,"High class Italian. Stands for ""With Out Papers."" Started when there was a big Italian emigration to the U.S., and many were coming in illegally (with out papers). Also could mean ""Working On Pavement"", or refer to ""guappo,"" (pronounced ""woppo"") a slang Italian (Neapolitan dialect) word meaning criminal or bully (strong person)."
WOPaho,Native Americans,"Any person claiming to be part Navaho Indian, but are without papers or pedigree showing it. Similar To Wigger In Some Respects. A couple of Kootenai Indians in my home town called some people this once, and I heard it as a boy. Naturally, I asked... ""You know, there's always someone claimng to be part Navaho, but they have no papers..."""
Wopalock,Mixed Races,Italian/Polish mix -- Wop + Polock
Wopski,Mixed Races,Italian/Polish mix
Wound,Whites,"Used when Native Americans and Blacks describing Whites whom they see as hurting them many times in present and past and represent an ongoing unhealed open wound, also wounds are often pink in color (the open sore) so it represents the color of many whites who look pink"
WT,Whites,White Trash.
WTT,Whites,White Trailer Trash
Xarnego,Spanish,"Originally meaning people whose ancestors came from different parts of Catalonia, and later Spanish-speaking people that migrated into Catalonia."
Yahoodi,Jews,The word 'Jew' in Arabic.
Yak,Bosnians,"Bosniak shortened to yak, also associated with their smell."
Yakoo,Whites,From a Christ Rock skit on Saturday Night Live where he bemoans lack of racist terms for whites
Yaku,Whites,1960's Black Panther slang. Still used today
Yam,Blacks,"Term used extensively by the military in Robert O'Connors novel ""Buffalo Soldiers"" about US Soldiers stationed in Germany. Originates probably with the food which is a staple of southern cooking."
Yam,Amish,Refers to the sound of the Pennsylvania Dutch dialect
Yan Kwi Ze/Yang Gui Zi,Whites,"White Westerner (esp. British), often preceded by ""chow"" (stinky) or ""si"" (goddamned)."
